model,obs,lead_day,threshold_mm_day,season,brier_score,event_rate,bss,reliability,resolution,uncertainty
neuralgcm,ERA5,5,5,JJAS,0.08961830792288847,0.13865052212305556,0.24989682357137677,0.004933881885659178,0.034784945842350694,0.11945355499152757
neuralgcm,ERA5,5,10,JJAS,0.054652147118052365,0.06462889688416969,0.09626600050304268,0.002120484043931447,0.007945351534409244,0.060508045000723695
neuralgcm,ERA5,5,20,JJAS,0.012988698293584691,0.01288304935568921,-0.021336359387914783,0.00035324575864689343,8.115320341704826e-05,0.012752529627147204
neuralgcm,ERA5,7,1,JJAS,0.12323623499675353,0.3034014722916293,0.4170033430571872,0.0036317479489544266,0.09175010965808578,0.2113133220062625
neuralgcm,ERA5,7,5,JJAS,0.08892906043644,0.13865052212305556,0.2558111468121167,0.002638611034016534,0.03319616192718346,0.11945355499152757
neuralgcm,ERA5,7,10,JJAS,0.05537962152693391,0.06462889688416969,0.08438106485022367,0.0015575103293471223,0.006663243598513441,0.060508045000723695
neuralgcm,ERA5,7,20,JJAS,0.012827285284676002,0.01288304935568921,-0.008669614220044863,0.00021868696583601381,0.00010812745363895552,0.012752529627147204
gencast,CHIRPS,1,1,OND,0.1512582079677952,0.31405179097282276,0.29758808306069673,0.01414953359627791,0.07812751407846291,0.2149883820083478
gencast,CHIRPS,1,5,OND,0.11576504757895692,0.15624113597391073,0.12205425822914284,0.0153020187526144,0.03132828933687764,0.1313044773429842
gencast,CHIRPS,1,10,OND,0.06980172534452098,0.06985586945163261,-0.07446049965230217,0.011806685580827743,0.006994582012254994,0.06462625944014819
gencast,CHIRPS,1,20,OND,0.01775340855304067,0.01397895123859328,-0.2881159189915794,0.00427809713218667,0.00032923772708171495,0.013705800841988068
gencast,CHIRPS,3,1,OND,0.14411136298946728,0.30954536535609684,0.3256575678031213,0.010724414385645363,0.08018298571326468,0.2132871402196648
gencast,CHIRPS,3,5,OND,0.10545210474332534,0.15322681706675093,0.1874910528722088,0.00835149352251724,0.032580532407334314,0.1292277072086807
gencast,CHIRPS,3,10,OND,0.06349488204464802,0.06831301641759609,0.002274970476491167,0.006883820845908476,0.0070278332340275055,0.0633029701295963
gencast,CHIRPS,3,20,OND,0.015296285588945613,0.013661247801352524,-0.13538942448248004,0.002124671434155102,0.0003106432222934999,0.013398596077911124
gencast,CHIRPS,5,1,OND,0.1476618587229918,0.30574611591751755,0.30423324817780495,0.011993048980771878,0.07643804528475408,0.2118275917900933
gencast,CHIRPS,5,5,OND,0.10763024323554904,0.15166353595801094,0.1636964155238032,0.009503793697600706,0.030481872563311307,0.12815234101848838
gencast,CHIRPS,5,10,OND,0.06498232329303102,0.06770558038988089,-0.029555546974552982,0.008361117998239962,0.006505442406877116,0.06278603447808159
gencast,CHIRPS,5,20,OND,0.01579349507101645,0.013401389656257659,-0.19466441687965008,0.002757503404800867,0.00019822960259697025,0.013147106406129438
gencast,CHIRPS,7,1,OND,0.14573821098483575,0.30369924734649173,0.310673146195818,0.009614305510245332,0.07517752436073988,0.21103600247821197
gencast,CHIRPS,7,5,OND,0.1071324226717925,0.15139253450003176,0.1663484120661698,0.007972676034272787,0.029262114595638385,0.12798101464832212
gencast,CHIRPS,7,10,OND,0.0646307165731478,0.0678207822364068,-0.02238398486389137,0.007237094465084043,0.005829198430425074,0.06289747081316711
gencast,CHIRPS,7,20,OND,0.01502297275940278,0.013278762335979173,-0.1469132759754459,0.0020605154095938525,0.00014616842980721942,0.013030456009343803
gencast,ERA5,1,1,OND,0.09176910699983745,0.3419894245257767,0.5921691223498131,0.005314807447399912,0.13830975897099457,0.22458947368929227
gencast,ERA5,1,5,OND,0.0693280373635654,0.1548391089220455,0.47027233730120654,0.0027124486210808527,0.06397455101120306,0.13026941525349428
gencast,ERA5,1,10,OND,0.043851415304360875,0.06846001990293787,0.31245904187766826,0.0016308033871010267,0.02145052056738508,0.06343140867737708
gencast,ERA5,1,20,OND,0.013037644829700922,0.01316220642447746,-0.004054573719522114,0.001675511666292284,0.001623166014926681,0.01291027244456463
gencast,ERA5,3,1,OND,0.09710942352919881,0.33736193725075886,0.5656007994936014,0.0009320716748592678,0.1271165123979947,0.22309805933109003
gencast,ERA5,3,5,OND,0.07185369311275168,0.15210354879196986,0.44296079248565334,0.000603053540373439,0.05746937319280469,0.128377772067204
gencast,ERA5,3,10,OND,0.045365347168464645,0.06724008294624663,0.27678939018290216,0.0007568931579081925,0.01802334761811529,0.06238120055395709
gencast,ERA5,3,20,OND,0.012224696949022156,0.01293038626255865,0.04223437989703638,0.0007602178205312286,0.0012959835196498508,0.012685534875254985
gencast,ERA5,5,1,OND,0.10716672333198105,0.33266376498164973,0.5172219987101754,0.0016161659226851459,0.11620432357649374,0.22154540591769747
gencast,ERA5,5,5,OND,0.07743430793466428,0.1495906324360338,0.39135384396534045,0.001330583609324926,0.0508887323113106,0.12663258446587458
gencast,ERA5,5,10,OND,0.046929927365544466,0.06589733457422099,0.23766991031210727,0.0015376888056855553,0.01608881092949801,0.061224082193256896
gencast,ERA5,5,20,OND,0.012338250072206836,0.01266477684815458,0.013182569154982948,0.0009997031614037033,0.0011635411123103391,0.01242837788146219
gencast,ERA5,7,1,OND,0.11348588698439983,0.3304625397064342,0.4869748011129834,0.0015046546201980774,0.1090327007936976,0.22080823469252128
gencast,ERA5,7,5,OND,0.08013112588904732,0.14896621855883746,0.36803832771121536,0.00097167535291803,0.04742167508105775,0.12620968043466146
gencast,ERA5,7,10,OND,0.04845673248463899,0.06586051320201416,0.21246026139515484,0.001143192186632246,0.014146608752813969,0.06120399401183389
gencast,ERA5,7,20,OND,0.012390433229502668,0.012622174629562916,0.005526012177226258,0.0007525281049729111,0.0008209914466984823,0.012389285352595137
neuralgcm,CHIRPS,1,1,OND,0.17753258362179639,0.31405179097282276,0.17578318948155325,0.028461491395594743,0.06625283488650069,0.2149883820083478
neuralgcm,CHIRPS,1,5,OND,0.13017526919455774,0.15624113597391073,0.01308785851211769,0.02406229090471519,0.025780785326187737,0.1313044773429842
neuralgcm,CHIRPS,1,10,OND,0.07751363020776962,0.06985586945163261,-0.19244870337306197,0.01723465016288549,0.004797410329777855,0.06462625944014819
neuralgcm,CHIRPS,1,20,OND,0.01648061075464898,0.01397895123859328,-0.1954389140271493,0.0027499343003035714,7.12874678730347e-05,0.013705800841988068
neuralgcm,CHIRPS,3,1,OND,0.17241147607988933,0.30954536535609684,0.19317392226115027,0.02524327824101298,0.06644479168510958,0.2132871402196648
neuralgcm,CHIRPS,3,5,OND,0.12393955790716916,0.15322681706675093,0.04519266951292045,0.017598225415298045,0.023438370479092398,0.1292277072086807
neuralgcm,CHIRPS,3,10,OND,0.06850865264520702,0.06831301641759609,-0.07597749178726643,0.009097623484794133,0.004288022591663161,0.0633029701295963
neuralgcm,CHIRPS,3,20,OND,0.01424533814267631,0.013661247801352524,-0.0569878875259342,0.0008257646582872366,6.220697199381582e-05,0.013398596077911124
neuralgcm,CHIRPS,5,1,OND,0.16922147120095968,0.30574611591751755,0.20267619121577762,0.022376878586002697,0.06530928808442935,0.2118275917900933
neuralgcm,CHIRPS,5,5,OND,0.12012139024874843,0.15166353595801094,0.06664734194950195,0.015005772705067673,0.023546785598556056,0.12815234101848838
neuralgcm,CHIRPS,5,10,OND,0.06635889012988408,0.06770558038988089,-0.05126176291176088,0.007518690038163528,0.004300167224578459,0.06278603447808159
neuralgcm,CHIRPS,5,20,OND,0.014049169341540872,0.013401389656257659,-0.06244663478353951,0.0008513442796381607,3.035172743426392e-05,0.013147106406129438
neuralgcm,CHIRPS,7,1,OND,0.16971959397835018,0.30369924734649173,0.1972096251547537,0.022845621942749143,0.06446395288563501,0.21103600247821197
neuralgcm,CHIRPS,7,5,OND,0.12004875579638499,0.15139253450003176,0.06586599217781453,0.015970915153281983,0.02440051166301714,0.12798101464832212
neuralgcm,CHIRPS,7,10,OND,0.06719566607425694,0.0678207822364068,-0.06282989277736872,0.008688406989831974,0.004736565642673006,0.06289747081316711
neuralgcm,CHIRPS,7,20,OND,0.014161690694287354,0.013278762335979173,-0.08075021537915794,0.0011083298849783594,5.6117755735204625e-05,0.013030456009343803
neuralgcm,ERA5,1,1,OND,0.14142616362782484,0.3419894245257767,0.37137605058466483,0.011147535884460553,0.09455468762607842,0.22458947368929227
neuralgcm,ERA5,1,5,OND,0.09831529235303817,0.1548391089220455,0.24882970643693736,0.010491627772588755,0.042906528127827234,0.13026941525349428
neuralgcm,ERA5,1,10,OND,0.0635143366043315,0.06846001990293787,0.004279175239574884,0.010228949870619317,0.010500383984042906,0.06343140867737708
neuralgcm,ERA5,1,20,OND,0.014969744981327762,0.01316220642447746,-0.15264768450335464,0.0022452275153201596,0.0002745043203499051,0.01291027244456463
neuralgcm,ERA5,3,1,OND,0.15583357200399287,0.33736193725075886,0.30259098249002636,0.013908028842069663,0.0814154898066824,0.22309805933109003
neuralgcm,ERA5,3,5,OND,0.09764378336106373,0.15210354879196986,0.24291027194540982,0.006904166209521695,0.038088445734112054,0.128377772067204
neuralgcm,ERA5,3,10,OND,0.05553918376470998,0.06724008294624663,0.11462390314428073,0.003296030418304611,0.010446407108625344,0.06238120055395709
neuralgcm,ERA5,3,20,OND,0.013052603298258756,0.01293038626255865,-0.022623264210261285,0.0005332347727290736,0.00024624656559769567,0.012685534875254985
neuralgcm,ERA5,5,1,OND,0.1541915655778841,0.33266376498164973,0.3053364301012994,0.012677147479760774,0.08032303082801381,0.22154540591769747
neuralgcm,ERA5,5,5,OND,0.09865608412717347,0.1495906324360338,0.22438526092941313,0.00688929139314085,0.03530377690068208,0.12663258446587458
neuralgcm,ERA5,5,10,OND,0.05437886656097592,0.06589733457422099,0.11658692827500106,0.0025663725668672492,0.009704300246235255,0.061224082193256896
neuralgcm,ERA5,5,20,OND,0.012446187423460424,0.01266477684815458,0.004626600985221607,0.00030865298769140536,0.00036615413304248555,0.01242837788146219
neuralgcm,ERA5,7,1,OND,0.14979972975497452,0.3304625397064342,0.32269174798500344,0.01177047747293428,0.08302347269534685,0.22080823469252128
neuralgcm,ERA5,7,5,OND,0.09866297803027303,0.14896621855883746,0.22160387633751266,0.008091424981862345,0.03605997939750206,0.12620968043466146
neuralgcm,ERA5,7,10,OND,0.056088472763742306,0.06586051320201416,0.08841036942828906,0.004042580688139924,0.009453648409212952,0.06120399401183389
neuralgcm,ERA5,7,20,OND,0.012868461547847527,0.012622174629562916,-0.0324975900520581,0.0006295948040692812,0.00022697288764267836,0.012389285352595137
